date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:08	12276/12276	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:08%20GMT	https://mobilekit.bragherstudio.com/view29/component-os-detection.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-os-detection.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:09	12254/12254	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:05%20GMT	https://mobilekit.bragherstudio.com/view29/component-contentbox.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-contentbox.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:09	11903/11903	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:06%20GMT	https://mobilekit.bragherstudio.com/view29/component-divider.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-divider.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:09	13472/13472	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:06%20GMT	https://mobilekit.bragherstudio.com/view29/component-go-to-top.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-go-to-top.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:09	10927/10927	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:04%20GMT	https://mobilekit.bragherstudio.com/view29/component-adboxes.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-adboxes.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:10	13244/13244	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:10%20GMT	https://mobilekit.bragherstudio.com/view29/component-typography.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-typography.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:10	13535/13535	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:06%20GMT	https://mobilekit.bragherstudio.com/view29/component-grid.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/component-grid.html	(from https://mobilekit.bragherstudio.com/view29/app-components.html)
09:58:10	3881/3881	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-fullpage-slider.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-fullpage-slider.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:11	3632/3632	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-login.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-login.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:11	4933/4933	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-register.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-register.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:11	3191/3191	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-forgot-password.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-forgot-password.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:12	2966/2966	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:12%20GMT	https://mobilekit.bragherstudio.com/view29/page-sms-verification.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-sms-verification.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:12	4439/4439	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-lockscreen.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-lockscreen.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:12	26203/26203	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-profile.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-profile.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:13	19916/19916	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-product-page.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-product-page.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:13	16584/16584	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:10%20GMT	https://mobilekit.bragherstudio.com/view29/page-cart.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-cart.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:13	11455/11455	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-invoice.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-invoice.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:13	9424/9424	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:10%20GMT	https://mobilekit.bragherstudio.com/view29/page-blank.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-blank.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:14	13978/13978	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-faq.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-faq.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:14	20705/20705	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:10%20GMT	https://mobilekit.bragherstudio.com/view29/page-blogpost.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-blogpost.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:14	15714/15714	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:10%20GMT	https://mobilekit.bragherstudio.com/view29/page-about.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-about.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:15	13835/13835	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:10%20GMT	https://mobilekit.bragherstudio.com/view29/page-contact.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-contact.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:15	2764/2764	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:11%20GMT	https://mobilekit.bragherstudio.com/view29/page-maintenance.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-maintenance.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:15	3035/3035	---M-Z	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2009:17:12%20GMT	https://mobilekit.bragherstudio.com/view29/page-under-construction.html	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/page-under-construction.html	(from https://mobilekit.bragherstudio.com/view29/app-pages.html)
09:58:16	31640/31640	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/1.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/1.jpg	(from https://mobilekit.bragherstudio.com/view29/page-chat.html)
09:58:16	10257/10257	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:27%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar4.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar4.jpg	(from https://mobilekit.bragherstudio.com/view29/page-chat.html)
09:58:16	102536/102536	---M--	200	added ('OK')	font/woff2	etag:W/%2219088-HKXox9L7jp1grRof6ypG6Ywkij0%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons.woff2?524846017b983fc8ded9325d94ed40f3	C:/My%20Web%20Sites/mobile-app/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons44df.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css)
09:58:18	137124/137124	---M--	200	added ('OK')	font/woff	etag:W/%22217a4-NpUtvrUKCKF9Dbpp+pzM3pkO0Q0%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons.woff?524846017b983fc8ded9325d94ed40f3	C:/My%20Web%20Sites/mobile-app/cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/fonts/bootstrap-icons44df.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css)
09:58:19	72627/72627	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:29%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/wide3.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/wide3.jpg	(from https://mobilekit.bragherstudio.com/view29/component-appheader-tab.html)
09:58:19	15638/15638	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:27%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar6.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar6.jpg	(from https://mobilekit.bragherstudio.com/view29/component-notification.html)
09:58:19	107406/107406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:29%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/wide1.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/wide1.jpg	(from https://mobilekit.bragherstudio.com/view29/component-appheader-tab.html)
09:58:20	10514/10514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:27%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar8.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar8.jpg	(from https://mobilekit.bragherstudio.com/view29/component-modal.html)
09:58:20	17519/17519	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:27%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar9.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/avatar/avatar9.jpg	(from https://mobilekit.bragherstudio.com/view29/component-modal.html)
09:58:22	280251/280251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:32%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical1.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical1.jpg	(from https://mobilekit.bragherstudio.com/view29/component-stories.html)
09:58:23	250975/250975	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:33%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical2.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical2.jpg	(from https://mobilekit.bragherstudio.com/view29/component-stories.html)
09:58:24	203034/203034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:35%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical5.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical5.jpg	(from https://mobilekit.bragherstudio.com/view29/component-stories.html)
09:58:24	251339/251339	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:33%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical3.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical3.jpg	(from https://mobilekit.bragherstudio.com/view29/component-stories.html)
09:58:25	176812/176812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical4.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vertical4.jpg	(from https://mobilekit.bragherstudio.com/view29/component-stories.html)
09:58:25	40412/40412	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:31%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/4.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/4.jpg	(from https://mobilekit.bragherstudio.com/view29/component-multi-listview.html)
09:58:25	70271/70271	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:33%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/2.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/2.jpg	(from https://mobilekit.bragherstudio.com/view29/component-listview.html)
09:58:25	23696/23696	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/3.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/3.jpg	(from https://mobilekit.bragherstudio.com/view29/component-listview.html)
09:58:26	50234/50234	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:32%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/5.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/5.jpg	(from https://mobilekit.bragherstudio.com/view29/component-multi-listview.html)
09:58:27	59859/59859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:33%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/6.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/6.jpg	(from https://mobilekit.bragherstudio.com/view29/component-search.html)
09:58:27	71032/71032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product4.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product4.jpg	(from https://mobilekit.bragherstudio.com/view29/component-card.html)
09:58:27	2162/2162	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:29%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/wide0.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/wide0.jpg	(from https://mobilekit.bragherstudio.com/view29/component-placeholders.html)
09:58:28	116520/116520	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:33%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product1.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product1.jpg	(from https://mobilekit.bragherstudio.com/view29/component-card.html)
09:58:28	18553/18553	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:26%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/ads/300x50.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/ads/300x50.jpg	(from https://mobilekit.bragherstudio.com/view29/component-adboxes.html)
09:58:29	18697/18697	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector1.png	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector1.png	(from https://mobilekit.bragherstudio.com/view29/page-fullpage-slider.html)
09:58:29	61783/61783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:26%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/ads/300x250.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/ads/300x250.jpg	(from https://mobilekit.bragherstudio.com/view29/component-adboxes.html)
09:58:29	18897/18897	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector2.png	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector2.png	(from https://mobilekit.bragherstudio.com/view29/page-fullpage-slider.html)
09:58:29	16878/16878	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2009:17:34%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector3.png	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector3.png	(from https://mobilekit.bragherstudio.com/view29/page-fullpage-slider.html)
09:58:30	47836/47836	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2009:17:32%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector4.png	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector4.png	(from https://mobilekit.bragherstudio.com/view29/page-login.html)
09:58:31	40895/40895	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2009:17:32%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector5.png	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector5.png	(from https://mobilekit.bragherstudio.com/view29/page-faq.html)
09:58:31	131620/131620	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:32%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product2.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product2.jpg	(from https://mobilekit.bragherstudio.com/view29/page-product-page.html)
09:58:32	106626/106626	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Feb%202022%2009:17:32%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product3.jpg	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/product3.jpg	(from https://mobilekit.bragherstudio.com/view29/page-product-page.html)
09:58:33	48367/48367	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2009:17:33%20GMT	https://mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector6.png	C:/My%20Web%20Sites/mobile-app/mobilekit.bragherstudio.com/view29/assets/img/sample/photo/vector6.png	(from https://mobilekit.bragherstudio.com/view29/page-maintenance.html)
09:58:34	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.8.1/font/bootstrap-icons.css)
